,stockname,text,original_text
0,台積電,"['記者', '楊絡', '懸', '台北', '報導', '台積電', '日', '宣布', '美國聯', '邦政府', '及亞利', '桑那州', '共同', '理解', '支持', '下將', '美國興', '建且', '營運', '一座', '先進', '晶圓廠', '設立', '亞利', '桑那州', '廠', '房將', '採用', '台積電', '奈', '米', '製', '程', '技', '術', '生', '產', '半', '導', '體', '晶片', '投入', '約', '億', '美元', '約', '新', '台幣', '億元', '規劃', '月', '產能', '萬', '片晶', '圓預計', '年動', '工年', '開始量', '產', '台積電', '表示', '自年', '年', '台積電', '專案', '支出', '包括', '資本', '支出', '約', '億', '美元', '約', '新', '台幣', '億元此', '先', '進晶圓廠', '台積', '公司', '客戶', '夥伴', '提供', '更好', '服務', '台積', '公司', '提供', '更', '吸引', '全球', '人才', '機會', '直接', '創造', '超過', '高科技', '專業', '工作', '機會', '並間', '接', '創造', '半導', '體產業', '生態', '系統', '中', '上千', '工作', '機會', '台積電', '認為', '專案', '充滿', '活力', '具有', '競爭力', '美國', '半導體', '生態', '系統', '說', '具有', '重要', '策略性', '意義使', '具業界', '領先', '地位', '美國', '公司', '美國境', '生產其', '最先', '進', '半導', '體產品', '受惠', '世界', '級', '半導', '體晶', '圓', '製', '造', '服', '務', '公司', '生態', '系統', '地理', '鄰近性', '請', '繼續', '往下', '閱讀', '台積電', '圖', '路透社', '台積電', '期待', '美國', '當局', '及亞利', '桑那州', '專案', '繼續', '維持', '鞏固', '夥', '伴關', '係', '專案', '需要', '台積電', '大量', '資本', '技術', '投資', '美國', '強健', '投資', '環境', '優秀', '人才', '專案', '未來', '美國', '投資', '台積', '公司', '說', '極具', '吸引力', '美國', '採行具', '前瞻性', '投資', '政策', '其業界', '領先', '半導體', '技術', '營運', '創造', '出具', '全球', '競爭力', '環境', '環境', '專案', '成功', '至關', '重要', '這也', '台積電', '此項', '投資及', '未來', '其供', '應', '鏈夥伴', '投資', '成功', '皆', '充滿', '信心', '台積電', '表示', '目前', '美國華盛', '頓州', '卡馬斯市', '設有', '一座', '晶圓廠', '並在', '德州', '奧', '斯汀', '市', '加州', '聖何', '西市', '皆', '設有', '設計', '中心', '座位', '亞利', '桑那州', '廠', '房將', '成為', '台積', '公司', '美國', '第二', '生產', '基地']",記者楊絡懸台北報導台積電日宣布與美國聯邦政府及亞利桑那州的共同理解和其支持下將在美國興建且營運一座先進晶圓廠設立於亞利桑那州的廠房將採用台積電奈米製程技術生產半導體晶片投入約億美元約新台幣億元規劃月產能為萬片晶圓預計於年動工年開始量產台積電表示自年至年台積電於該專案上支出包括資本支出約億美元約新台幣億元此先進晶圓廠不僅能使台積公司為客戶和夥伴提供更好的服務也為台積公司提供了更多吸引全球人才的機會直接創造超過個高科技專業工作機會並間接創造半導體產業生態系統中上千個工作機會台積電認為該專案對於充滿活力及具有競爭力的美國半導體生態系統來說具有重要的策略性意義使具業界領先地位的美國公司能於美國境內生產其最先進的半導體產品同時又能受惠於世界級的半導體晶圓製造服務公司及其生態系統的地理鄰近性請繼續往下閱讀台積電圖路透社台積電也期待與美國當局及亞利桑那州於該專案上繼續維持鞏固的夥伴關係該專案需要台積電大量的資本和技術投資而美國強健的投資環境及其優秀的人才使得此專案及未來於美國的投資對台積公司來說極具吸引力美國採行具前瞻性的投資政策為其業界領先的半導體技術營運創造出具全球競爭力的環境此環境對於本專案的成功至關重要這也使台積電對此項投資及未來與其供應鏈夥伴投資的成功皆充滿信心台積電表示目前在美國華盛頓州卡馬斯市設有一座晶圓廠並在德州奧斯汀市加州聖何西市皆設有設計中心此座位於亞利桑那州的廠房將成為台積公司在美國的第二個生產基地
1,台積電,"['台積電', '可望', '全拿', '今年', '蘋果', '處', '理器', '訂', '單圖', '記者', '謝仁傑', '綜合', '報導據', '外資', '摩根', '大通', '調查', '蘋果', '今年', '發布', '處', '理器', '台積電', '代工', '可望', '取得', '下半年', '四款', '處', '理器', '訂單', '代表', '今年', '蘋果', '手機', '處', '理器', '全', '台積電', '吃', '下晶', '圓龍頭', '三星', '幾乎', '無利', '圖據悉', '台積電', '以奈米', '技術', '蘋果', '代工', '下半年', '處', '理器', '摩根', '大通', '最新', '一期', '蘋概', '股報', '告中', '揭露', '系列', '完整', '供', '應鏈', '名單', '處', '理器', '代工', '訂單', '台積電', '獨吞', '包括', '前後鏡頭', '組裝', '代工', '處', '理器', '探針', '卡測試', '全由台', '廠', '供應', '系列', '中', '吋', '吋', '相機', '鏡頭', '大立光', '玉晶光', '拿下', '比重', '吋', '吋', '相機', '鏡頭', '大立光', '玉晶光', '佔', '比則', '請', '繼續', '往下', '閱讀', '摩根', '大通', '預估', '台積電', '今年', '營收', '佔', '約', '蘋果', '整體', '貢獻', '比重', '則達', '兩', '成法', '認為', '市場', '下半年', '蘋果', '新機', '抱', '很大', '期待', '屆', '時', '全球', '疫情', '緩解', '經濟勢', '必會', '消費性', '產品', '報', '復', '性需求', '屆', '時關', '川普', '華為', '禁令', '台積電', '造成', '打擊', '可能', '得到', '緩衝獻給', '全', '天下', '母親', '凍齡', '魔方', '過期', '票券', '變黃金', '輕', '鬆', '步', '驟', '重新', '價值', '台積電', '赴美', '掌握', '關鍵', '技術', '優勢', '保護', '台灣', '實際', '資產', '正式', '登場', '升級', '戴', '口罩', '解鎖', '三星', '槓上', '台積電', '斥資兆', '韓元', '開闢奈米', '晶圓產線']",台積電可望全拿今年蘋果處理器訂單圖記者謝仁傑綜合報導據外資摩根大通調查蘋果今年發布的處理器全部由台積電代工且可望再取得下半年四款的處理器訂單這代表今年蘋果手機的處理器全被台積電吃下晶圓龍頭三星幾乎無利可圖據悉台積電以奈米技術為蘋果代工下半年的處理器摩根大通最新一期的蘋概股報告中揭露和系列完整的供應鏈名單其中處理器代工訂單由台積電獨吞此外包括前後鏡頭組裝代工和處理器探針卡測試也全由台廠供應系列中吋和吋的相機鏡頭由大立光和玉晶光拿下比重為而吋和吋的相機鏡頭大立光和玉晶光佔比則為請繼續往下閱讀摩根大通預估台積電今年靠著的營收佔比約在蘋果整體貢獻的比重則達兩成法人認為市場下半年對蘋果新機抱有很大的期待屆時一旦全球疫情緩解經濟勢必會對消費性產品有報復性需求屆時關於川普的華為禁令對台積電造成的打擊也可能因此得到緩衝獻給全天下母親的凍齡魔方過期票券變黃金輕鬆步驟讓它重新有價值台積電赴美掌握關鍵技術優勢保護台灣最實際資產正式登場升級戴口罩也能解鎖三星槓上台積電斥資兆韓元開闢奈米晶圓產線
2,台積電,"['台積電', '台灣', '廠區', '圖', '記者', '周康玉攝', '記者', '李瑞瑾', '綜合', '報導', '台積電', '赴美', '設廠', '一時', '之間', '成為', '市場', '討論度', '最高', '話題', '法人', '表示', '台積電', '此舉', '政治', '重要', '關鍵', '因素', '台積電', '實質', '貢獻', '影響', '有限', '此舉', '台積電', '中美', '夾擊', '中選擇', '一條', '損害', '低', '路', '四大', '考驗', '台積電', '克服', '群益', '投顧', '報告', '指出', '專案', '需', '台積電', '大量', '資本', '技術', '投資', '結合', '美國', '強健', '投資', '環境', '優秀', '人才', '美國', '半導體', '生態', '系有', '重要', '策略', '意義', '台積電', '目前', '美國華盛', '頓州', '卡馬斯市', '一座', '晶圓廠', '並在', '德州', '奧', '斯汀', '市', '加州', '聖荷', '西市', '皆', '設有', '設計', '中心', '座位', '亞歷', '桑納州', '廠', '房將', '成為', '台積電', '美國', '第二', '生產', '基地', '請', '繼續', '往下', '閱讀', '台積電', '台灣', '廠區', '圖', '記者', '陳', '凱力', '攝', '台積電', '客戶', '以美國', '大宗', '佔營收', '比重', '達', '中國大陸', '客戶', '佔', '營收', '比重', '接近', '隨中', '美貿易', '戰及', '新冠', '肺炎', '疫情', '加深', '美中', '兩國', '對立', '台積電', '夾在', '兩強', '中間', '壓力', '越來', '越大', '美國', '對華為', '限制', '將對', '半導', '體產業', '供應', '鏈產生', '重大', '影響', '台積電', '各方', '角力', '之下', '無法', '成為', '中立', '晶圓', '代工', '廠', '台積電', '美國', '設廠', '政治', '意義大', '實質', '利益', '中美', '角力', '之中', '盡量', '損害', '降到', '最低', '將廠', '房設', '美國', '必須', '克服', '良率', '產能', '利用率', '上中下游', '群聚', '效益', '工作效率', '差異', '人力', '成本', '首當', '其衝', '台積電', '調度', '台灣', '工程', '師', '前往', '多花近', '一倍', '薪資', '找', '美國', '工程', '師', '東西', '文化', '差異', '懸殊', '美國', '工程', '師重', '視個', '家庭', '生活', '不像', '台灣', '工程', '師或供', '應商', '工程', '師在', '半夜', '系統運', '作出', '狀況', '時', '隨傳', '隨到', '台積電', '在奈米', '技術', '可量', '產', '預計將', '佔', '年', '營收奈', '米加', '強版', '奈', '米', '製', '程', '研', '發', '步', '軌', '道', '相', '之下', '美國', '新廠', '年', '開始量', '產奈米', '晶片', '且產能', '僅萬片', '台積電', '說', '實質', '貢獻', '影響', '有限', '報告', '中', '指出', '政治', '台積電', '赴美', '投資', '關鍵', '因素', '目前', '看來', '台積電', '沒', '大舉', '投資', '意願', '不少', '大客戶', '加州', '形成', '半導體', '群聚', '效應', '非', '短期', '做到', '小規模', '生產有', '可能', '大規模', '商業', '搬', '遷', '機率', '不大', '整個', '產業', '鏈', '能過']",台積電台灣廠區圖記者周康玉攝記者李瑞瑾綜合報導台積電赴美設廠一時之間成為市場上討論度最高的話題法人表示台積電此舉政治是重要關鍵因素對於台積電的實質貢獻和影響有限雖然此舉是台積電在中美夾擊中選擇的一條損害較低的路但也有四大考驗等著台積電去克服群益投顧報告指出此專案需台積電大量資本和技術投資結合美國強健的投資環境與優秀人才對於美國半導體生態系有重要策略意義台積電目前在美國華盛頓州卡馬斯市有一座晶圓廠並在德州奧斯汀市加州聖荷西市皆設有設計中心此座位於亞歷桑納州的廠房將成為台積電在美國第二生產基地請繼續往下閱讀台積電台灣廠區圖記者陳凱力攝台積電客戶以美國為大宗佔營收比重達中國大陸客戶也佔營收比重接近隨中美貿易戰及新冠肺炎疫情加深美中兩國對立台積電夾在兩強中間壓力也越來越大此外美國對華為的限制也將對半導體產業供應鏈產生重大影響台積電在各方角力之下無法成為中立的晶圓代工廠因此台積電去美國設廠政治意義大於實質利益在中美角力之中盡量使自身損害降到最低但將廠房設於美國也必須克服良率產能利用率上中下游群聚效益以及工作效率差異人力成本首當其衝除非台積電調度台灣工程師前往否則還要多花近一倍薪資找美國工程師另外東西文化差異懸殊美國工程師重視個人與家庭生活不像台灣的自家工程師或供應商工程師在半夜系統運作出狀況時可以隨傳隨到另一方面台積電在奈米的技術已可量產預計將佔年營收奈米加強版以及奈米製程研發也已步上軌道相較之下美國新廠年才開始量產奈米晶片且產能僅萬片對於台積電來說實質貢獻和影響有限報告中指出政治是台積電赴美投資最關鍵因素目前看來台積電也沒有大舉投資意願雖然不少大客戶都在加州但要形成半導體群聚效應非短期可做到小規模生產有可能但大規模商業搬遷機率不大除非整個產業鏈都能過去
3,台積電,"['記者', '李瑞瑾', '台北', '報導', '台積電', '今日', '宣布', '將於美國亞利', '桑那州', '興建', '一座', '先進', '晶圓廠', '財信', '傳媒', '董事', '長', '謝', '金河', '此持', '正面', '看待', '指出', '台積電', '一定', '非去不可', '這項', '布局', '提升', '台積電', '技術', '更是', '台美聯手', '象徵性', '一步', '財信', '傳媒', '董事', '長', '謝', '金河', '圖記者', '湯興漢攝', '請', '繼續', '往下', '閱讀', '謝', '金河', '指出', '台積電', '赴美', '設廠', '已經', '醞釀', '一段', '時間', '會', '今天', '消息', '宣布', '其實並', '意外', '預料', '之中', '認為', '台積電', '一定', '非去不可', '因在', '美中', '貿易', '戰之後美國', '希望', '台積電', '直接', '美國', '投資', '尤其', '先', '進', '製', '程', '布局', '美國', '希望', '一定', '有所', '掌握', '謝', '金河', '認為', '這項', '布局', '台積電', '講是', '重要', '一步', '象', '徵台灣', '美國', '聯手', '重要', '關鍵', '重要', '象徵性', '指標針', '赴美', '設廠', '利弊', '謝', '金河', '認為', '台積電', '觸角', '延伸', '美國', '唯一', '顧慮', '美國', '市場', '成本', '比較', '高', '設廠', '過程', '當中', '台積電', '美方', '協商', '取得', '有利', '設廠', '條件', '這是', '台積電', '目前', '特別', '考量', '台積電', '赴美', '設廠', '圖新聞', '雲資料', '赴美', '設廠', '之後不僅', '台積電', '美', '布局', '跨', '出', '一大步', '謝', '金河', '認為', '台灣', '半導', '體產業', '說', '會', '越來', '越', '提升', '作用', '表示', '台積電', '現在', '台灣', '主高', '階', '製', '程', '一直', '往前', '進發展', '本來', '越來', '越強', '美國能', '提高', '規格', '台積電', '來講', '一個', '提升', '機會', '此項', '佈', '局持', '正面', '看待', '謝', '金河', '認為', '台積電', '這項', '動作', '台美', '雙方', '重要', '議題', '雙方', '高層', '出面', '機率', '非常', '高', '這絕', '台積電', '單獨', '自發性', '行為', '台積電', '今日', '宣布', '美國聯', '邦政府', '及亞利', '桑那州', '共同', '理解', '支持', '下將', '美國興', '建且', '營運', '一座', '先進', '晶圓廠', '設立', '亞利', '桑那州', '廠', '房將', '採用', '台積電', '奈', '米', '製', '程', '技', '術', '生', '產', '半', '導', '體', '晶片', '投入', '約', '億', '美元', '約', '新', '台幣', '億元', '規劃', '月', '產能', '萬', '片晶', '圓預計', '年動', '工年', '開始量', '產', '台積電', '宣布', '美國亞利', '桑那', '設立奈米', '晶圓廠', '斥資近', '億', '元年', '量產', '科技部', '長', '陳', '良基', '台積電', '赴美', '設廠', '布局合理', '前瞻', '研發', '仍將', '留在', '台灣', '台積電', '赴美', '設廠', '外媒', '分析', '川普勝利華為', '受益']",記者李瑞瑾台北報導台積電今日宣布將於美國亞利桑那州興建一座先進晶圓廠財信傳媒董事長謝金河對此持正面看待他指出台積電是一定非去不可而且這項布局不僅提升台積電的技術更是台美聯手象徵性的一步財信傳媒董事長謝金河圖記者湯興漢攝請繼續往下閱讀謝金河指出台積電赴美設廠已經醞釀一段時間會有今天的消息宣布其實並不意外在預料之中他認為台積電是一定非去不可因在美中貿易戰之後美國當然希望台積電直接到美國投資尤其在先進製程的布局美國希望它們也一定要有所掌握謝金河認為這項布局對台積電來講是重要一步也是象徵台灣與美國聯手很重要的關鍵是重要的象徵性指標針對赴美設廠的利弊謝金河認為台積電把觸角延伸向美國唯一的顧慮就是美國市場成本比較高在設廠過程當中台積電如何能跟美方協商取得有利設廠條件這是台積電目前要特別去考量的台積電赴美設廠圖新聞雲資料照赴美設廠之後不僅是台積電在美布局跨出一大步謝金河認為對台灣的半導體產業來說也會越來越好是個提升作用他表示台積電現在以台灣為主高階製程也一直往前進發展本來就越來越強了如果到美國能提高規格對台積電來講也是另外一個提升的機會因此對於此項佈局持正面看待謝金河認為台積電這項動作是台美雙方的重要議題因此雙方高層出面的機率是非常高的這絕對不是台積電單獨自發性的行為台積電今日宣布與美國聯邦政府及亞利桑那州的共同理解和其支持下將在美國興建且營運一座先進晶圓廠設立於亞利桑那州的廠房將採用台積電奈米製程技術生產半導體晶片投入約億美元約新台幣億元規劃月產能為萬片晶圓預計於年動工年開始量產台積電宣布在美國亞利桑那設立奈米晶圓廠斥資近億元年量產科技部長陳良基台積電赴美設廠布局合理前瞻研發仍將留在台灣台積電赴美設廠外媒分析川普勝利華為受益
4,台積電,"['台積電', '圖資料', '記者', '謝仁傑', '綜合', '報導', '財信', '傳媒', '董事', '長', '謝', '金河', '今日', '臉書', '發文', '指出', '台灣', '中小', '企業', '主', '台積電', '今年', '兩岸', '三地', '企業', '中', '市值', '排行', '第三只', '僅次', '阿里巴巴', '騰訊', '難得', '一見', '超', '重量', '級', '企業', '台灣', '重要性', '不可言喻', '謝', '金河', '指出', '某篇', '報導', '看到', '有人', '質疑', '外資', '持股', '佔', '台積電', '近', '股權', '萬', '員', '工僅', '佔', '全國', '就業', '總數', '台積電', '好並', '不能', '充分', '台灣', '經濟', '指標謝', '金河', '坦承', '年前', '抱', '質疑', '現今', '台積電', '角度', '不能', '狹隘', '請', '繼續', '往下', '閱讀', '財信', '傳媒', '董事', '長', '謝', '金河', '圖資料', '照謝', '金河', '認為', '半導體', '晶圓', '代工', '業是', '產業', '之米', '一家', '台積電', '養活', '包括', '兩岸', '全球', '無晶圓廠', '設計', '公司', '以台灣', '為例', '台積電', '僱用', '位員工', '台灣眾', '設計', '公司', '養', '更', '員', '工像', '聯發科', '有人', '瑞昱', '有人', '聯詠', '有人', '台積電', '撑起', '半導體', '重要', '產業', '鏈', '美國', '掛牌', '台積電', '壯大', '更', '難能', '可貴', '台灣', '設計', '公司', '毛利率', '起跳', '伺服器', '驅動', '信驊', '毛利率', '電源', '管理', '奕', '力', '毛利率', '站上', '這兩間', '公司', '股價', '千元', '台灣', '真正', '高', '附加', '價值', '產業', '謝', '金河', '認為', '台積電', '每年', '大約', '億', '美元', '約', '新', '台幣', '億元', '資本', '支出', '台灣產業', '創新', '最大', '驅動力', '去年', '台積電', '研發', '支出', '億元', '固定', '資產', '投資', '億合計', '億元', '占', '台灣', '固定', '資產', '投資', '一半', '台積電', '買下', '荷蘭', '最先', '進', '曝光', '機佔', '一半', '台積電', '台灣', '荷蘭關', '係', '密切', '台灣', '美國', '應用', '材料', '最大', '買家', '台積電', '培養', '台灣', '產業供', '應鏈', '台灣', '半導體', '設', '備', '製', '造', '商', '愈', '愈', '兵', '肥', '馬', '壯', '像是', '漢唐家', '登朋億帆', '宣京鼎', '洋基', '工程', '一家家', '壯大', '台積電', '串起', '產業', '鏈', '最後謝', '金河', '認為', '台積電', '追求', '卓越', '新廠', '一家家', '開從', '新竹', '台中', '台南', '台中', '台南', '外國人', '當中', '一部', '份', '離岸', '風力', '發電', '工程', '人員', '台積電', '工程', '師', '台積電', '員工', '高薪', '帶來', '購屋', '支出', '消費', '創造', '台灣', '需', '力量', '謝', '金河', '指出', '今年', '第一季', '台灣', '出現', '正成長', '了解', '半導', '體產業', '帶', '助力', '搶購', '酒精', '這裡謝', '金河', '中美法', '南韓', '首季', '負成長', '台灣', '成長', '領先', '群雄', '蘋果將', '改用', '晶片', '台積電', '代工', '取代', '英特', '爾處', '理器', '先探', '台積電', '下個', '決勝點']",台積電圖資料照記者謝仁傑綜合報導財信傳媒董事長謝金河今日在臉書發文指出台灣以中小企業為主台積電在今年兩岸三地大企業中市值排行第三只僅次於阿里巴巴和騰訊是難得一見超重量級大企業對台灣的重要性不可言喻謝金河指出在某篇報導上看到有人質疑外資持股佔了台積電近的股權且其萬的員工僅佔全國就業總數因此台積電好並不能充分作為台灣的經濟指標謝金河坦承自己幾年前也曾對此抱有質疑但現今再看台積電角度不能這麼狹隘請繼續往下閱讀財信傳媒董事長謝金河圖資料照謝金河認為半導體的晶圓代工業是產業之米一家台積電養活了包括兩岸及全球的無晶圓廠設計公司以台灣為例除了台積電僱用位員工台灣眾多的設計公司養了更多的員工像聯發科有人瑞昱有人聯詠有人等台積電撑起半導體最重要的產業鏈即便是在美國掛牌的也都靠著台積電而壯大更難能可貴的是台灣的設計公司毛利率都從起跳伺服器驅動的信驊毛利率電源管理的奕力毛利率站上這兩間公司股價都上千元是台灣真正高附加價值產業其次謝金河認為台積電每年大約億美元約新台幣億元以上的資本支出是台灣產業創新最大的驅動力去年台積電研發支出億元固定資產投資億合計億元占台灣固定資產投資的一半台積電買下荷蘭最先進的曝光機佔一半以上因為台積電台灣與荷蘭關係密切且台灣也是美國應用材料最大的買家除此之外台積電也開始培養台灣自己的產業供應鏈台灣的半導體設備製造商也愈來愈兵肥馬壯像是漢唐家登朋億帆宣京鼎洋基工程都一家家壯大這就是台積電串起來的產業鏈最後謝金河認為台積電追求卓越新廠一家家開從新竹台中到台南台中與台南甚至有許多外國人當中有一部份是離岸風力發電工程人員另外是台積電的工程師台積電員工高薪帶來的購屋支出及消費也是創造台灣內需的力量謝金河指出從今年第一季台灣的出現正成長就可以了解到半導體產業為帶來的助力搶購酒精在這裡謝金河中美法南韓首季都是負成長台灣成長領先群雄蘋果將改用自家晶片台積電代工取代英特爾處理器先探台積電的下個決勝點
5,聯發科,"['台積電', '圖資料', '記者', '謝仁傑', '綜合', '報導', '財信', '傳媒', '董事', '長', '謝', '金河', '今日', '臉書', '發文', '指出', '台灣', '中小', '企業', '主', '台積電', '今年', '兩岸', '三地', '企業', '中', '市值', '排行', '第三只', '僅次', '阿里巴巴', '騰訊', '難得', '一見', '超', '重量', '級', '企業', '台灣', '重要性', '不可言喻', '謝', '金河', '指出', '某篇', '報導', '看到', '有人', '質疑', '外資', '持股', '佔', '台積電', '近', '股權', '萬', '員', '工僅', '佔', '全國', '就業', '總數', '台積電', '好並', '不能', '充分', '台灣', '經濟', '指標謝', '金河', '坦承', '年前', '抱', '質疑', '現今', '台積電', '角度', '不能', '狹隘', '請', '繼續', '往下', '閱讀', '財信', '傳媒', '董事', '長', '謝', '金河', '圖資料', '照謝', '金河', '認為', '半導體', '晶圓', '代工', '業是', '產業', '之米', '一家', '台積電', '養活', '包括', '兩岸', '全球', '無晶圓廠', '設計', '公司', '以台灣', '為例', '台積電', '僱用', '位員工', '台灣眾', '設計', '公司', '養', '更', '員', '工像', '聯發科', '有人', '瑞昱', '有人', '聯詠', '有人', '台積電', '撑起', '半導體', '重要', '產業', '鏈', '美國', '掛牌', '台積電', '壯大', '更', '難能', '可貴', '台灣', '設計', '公司', '毛利率', '起跳', '伺服器', '驅動', '信驊', '毛利率', '電源', '管理', '奕', '力', '毛利率', '站上', '這兩間', '公司', '股價', '千元', '台灣', '真正', '高', '附加', '價值', '產業', '謝', '金河', '認為', '台積電', '每年', '大約', '億', '美元', '約', '新', '台幣', '億元', '資本', '支出', '台灣產業', '創新', '最大', '驅動力', '去年', '台積電', '研發', '支出', '億元', '固定', '資產', '投資', '億合計', '億元', '占', '台灣', '固定', '資產', '投資', '一半', '台積電', '買下', '荷蘭', '最先', '進', '曝光', '機佔', '一半', '台積電', '台灣', '荷蘭關', '係', '密切', '台灣', '美國', '應用', '材料', '最大', '買家', '台積電', '培養', '台灣', '產業供', '應鏈', '台灣', '半導體', '設', '備', '製', '造', '商', '愈', '愈', '兵', '肥', '馬', '壯', '像是', '漢唐家', '登朋億帆', '宣京鼎', '洋基', '工程', '一家家', '壯大', '台積電', '串起', '產業', '鏈', '最後謝', '金河', '認為', '台積電', '追求', '卓越', '新廠', '一家家', '開從', '新竹', '台中', '台南', '台中', '台南', '外國人', '當中', '一部', '份', '離岸', '風力', '發電', '工程', '人員', '台積電', '工程', '師', '台積電', '員工', '高薪', '帶來', '購屋', '支出', '消費', '創造', '台灣', '需', '力量', '謝', '金河', '指出', '今年', '第一季', '台灣', '出現', '正成長', '了解', '半導', '體產業', '帶', '助力', '搶購', '酒精', '這裡謝', '金河', '中美法', '南韓', '首季', '負成長', '台灣', '成長', '領先', '群雄', '蘋果將', '改用', '晶片', '台積電', '代工', '取代', '英特', '爾處', '理器', '先探', '台積電', '下個', '決勝點']",台積電圖資料照記者謝仁傑綜合報導財信傳媒董事長謝金河今日在臉書發文指出台灣以中小企業為主台積電在今年兩岸三地大企業中市值排行第三只僅次於阿里巴巴和騰訊是難得一見超重量級大企業對台灣的重要性不可言喻謝金河指出在某篇報導上看到有人質疑外資持股佔了台積電近的股權且其萬的員工僅佔全國就業總數因此台積電好並不能充分作為台灣的經濟指標謝金河坦承自己幾年前也曾對此抱有質疑但現今再看台積電角度不能這麼狹隘請繼續往下閱讀財信傳媒董事長謝金河圖資料照謝金河認為半導體的晶圓代工業是產業之米一家台積電養活了包括兩岸及全球的無晶圓廠設計公司以台灣為例除了台積電僱用位員工台灣眾多的設計公司養了更多的員工像聯發科有人瑞昱有人聯詠有人等台積電撑起半導體最重要的產業鏈即便是在美國掛牌的也都靠著台積電而壯大更難能可貴的是台灣的設計公司毛利率都從起跳伺服器驅動的信驊毛利率電源管理的奕力毛利率站上這兩間公司股價都上千元是台灣真正高附加價值產業其次謝金河認為台積電每年大約億美元約新台幣億元以上的資本支出是台灣產業創新最大的驅動力去年台積電研發支出億元固定資產投資億合計億元占台灣固定資產投資的一半台積電買下荷蘭最先進的曝光機佔一半以上因為台積電台灣與荷蘭關係密切且台灣也是美國應用材料最大的買家除此之外台積電也開始培養台灣自己的產業供應鏈台灣的半導體設備製造商也愈來愈兵肥馬壯像是漢唐家登朋億帆宣京鼎洋基工程都一家家壯大這就是台積電串起來的產業鏈最後謝金河認為台積電追求卓越新廠一家家開從新竹台中到台南台中與台南甚至有許多外國人當中有一部份是離岸風力發電工程人員另外是台積電的工程師台積電員工高薪帶來的購屋支出及消費也是創造台灣內需的力量謝金河指出從今年第一季台灣的出現正成長就可以了解到半導體產業為帶來的助力搶購酒精在這裡謝金河中美法南韓首季都是負成長台灣成長領先群雄蘋果將改用自家晶片台積電代工取代英特爾處理器先探台積電的下個決勝點
